"Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","37deg","37deg.1","37deg.2","32deg","32deg.1","32deg.2"
"ENSG00000183891",628.628751001299,0.941582882050692,0.19367046450862,4.8617784050845,1.16335813840797e-06,0.000695416235922262,"TTC32",412.220793676443,415.883355118889,463.507795769919,761.766606957263,852.885937243835,865.508017241447
"ENSG00000010818",165.632540832682,-1.46815006170185,0.30230199805539,-4.85656750913318,1.19438072946253e-06,0.000695416235922262,"HIVEP2",205.722241665268,202.588723483657,321.514160304299,81.1469088636233,82.0902714597191,100.732939219525
"ENSG00000120370",302.927952089764,-1.24620736885736,0.261481267196397,-4.76595276678593,1.87963292538677e-06,0.00101333099488629,"GORAB",391.260414336962,406.000978363589,481.764120329785,147.078772315317,232.411417898945,159.052009293987
"ENSG00000110172",745.425252003445,-1.51909814273426,0.321546388164318,-4.72435144243624,2.30850896302594e-06,0.00119892948062708,"CHORDC1",1307.30662250683,1403.29749925265,605.50143123554,450.365344193109,421.112431514144,284.968183318394
"ENSG00000136146",1674.59849481598,0.970124264083258,0.205647549136737,4.71741223348212,2.38863389242824e-06,0.00119892948062708,"MED4",1252.18858794746,1225.41471765724,916.87318900658,2249.79804824395,2004.28195252301,2399.03447351764
"ENSG00000196458",537.227005885648,1.16259018867002,0.247323110390176,4.70069370725575,2.59279171214998e-06,0.00122814556831991,"ZNF605",270.932310721428,303.05955382921,421.923945383559,628.88854369308,751.60573219613,846.951949490482
"ENSG00000154889",851.987097923125,0.86286194514449,0.183630393752984,4.69890592461069,2.61558894049995e-06,0.00122814556831991,"MPPE1",594.65372496451,645.648614679622,573.045743129112,1139.09973317311,1044.7852731237,1114.68949846869
"ENSG00000240755",92.430384294007,1.97118795953681,0.422323455460814,4.66748397241154,3.04910526421163e-06,0.00138696175705827,"ERLEC1P1",24.8419310690135,23.8824104919758,64.9113762128552,171.422844974404,134.329535115904,135.194207899889
"ENSG00000253710",2115.76056607001,0.993321859131722,0.215110221534062,4.6177343505475,3.87952445532868e-06,0.00165887634772398,"ALG11",1599.19931256774,1255.06184792314,1389.50914705643,2567.28532917288,2436.0554582527,3447.45230144717
"ENSG00000156469",548.179308984976,-1.03184390936082,0.223710516165484,-4.61240681505351,3.98033003581617e-06,0.00165887634772398,"MTERF3",859.375552918685,728.001754307125,621.729275288754,394.576844349368,369.939275279514,315.453151766408
"ENSG00000136152",222.826268626033,1.09472207552806,0.237365591281105,4.61196616417591,3.98877934668447e-06,0.00165887634772398,"COG3",142.841103646828,150.70624551833,132.865473185688,334.730999062446,302.774507721562,273.039282621345
"ENSG00000140262",669.429206533335,-0.846139057514268,0.183712141153073,-4.60578735952593,4.10908116428353e-06,0.00166143848409198,"TCF12",868.691277069565,849.884400955829,862.104215326983,472.680744130605,470.153372905664,493.06122881136
"ENSG00000256683",142.838227577696,1.47637476899378,0.321164323292741,4.59694512098115,4.28730483809197e-06,0.00168664889792613,"ZNF350",55.8943449052803,100.470830345553,69.9825774794845,195.766917633491,179.106046821205,255.808648281163
"ENSG00000173276",425.371122508947,-1.20792180508138,0.263386190545124,-4.58612428609628,4.51549860981595e-06,0.00172967362538108,"ZBTB21",585.33800081363,504.824745916592,690.697612514913,183.594881303948,308.105044829336,279.666449675261
"ENSG00000169282",63.0269270482564,1.69366920837818,0.370573351796162,4.57040205446236,4.86789395604542e-06,0.00181684780574864,"KCNAB1",34.1576552198935,29.647130265901,25.3560063331466,114.620008769868,89.5530234106027,84.8277382901265
"ENSG00000129422",460.225876983446,-0.953727050639681,0.212913505969582,-4.47941076493256,7.48493728230316e-06,0.00272376867703012,"MTUS1",594.65372496451,552.589566900544,673.455528208373,285.028517383477,307.038937407781,348.588987035989
"ENSG00000196605",608.419810169066,0.919674090751403,0.206535996794521,4.45285134322794,8.47374238248668e-06,0.00300838522242625,"ZNF846",446.378448896336,360.706751568462,455.393873743312,726.264834329428,824.101036861856,837.673915614999
"ENSG00000171617",45.1284188630139,-3.00695632767253,0.683641635022159,-4.39843943614561,1.0903204307805e-05,0.00377873909296214,"ENC1",44.2496897166803,107.882612912029,89.2531422926759,9.12902724715762,20.2560410095411,0
"ENSG00000072682",1326.12702487604,0.775991734466739,0.176989389796746,4.38439691417596,1.16307542508784e-05,0.00390293435454219,"P4HA2",985.914139301473,908.355130091356,1039.59625965901,1626.99552271565,1743.08563424209,1652.81546324668
"ENSG00000159388",338.168525815653,-1.19919555361953,0.27370827002849,-4.38129090324785,1.17978230008145e-05,0.00390293435454219,"BTG2",570.588104241404,518.001248256993,324.556881064276,189.680899468719,231.34531047739,194.838711385134
"ENSG00000099622",3235.66966547581,1.29564756558533,0.29657425301496,4.36871222776028,1.24981325185183e-05,0.0040427292653234,"CIRBP",1414.43745024196,1385.1798085346,2820.60214449922,4182.10881555898,3908.34980741988,5703.33996660022
"ENSG00000156976",5995.2684378614,-0.960784576833414,0.222964133574895,-4.30914408263193,1.63887576049279e-05,0.00518597294994196,"EIF4A2",6979.80632004688,8890.02142278893,7891.80341112854,3900.12330725789,3222.84273536014,5087.01343058602
"ENSG00000164398",573.035861669374,0.998541775288969,0.232343390953724,4.29769820949136,1.72580915134701e-05,0.00534486766106534,"ACSL6",456.470483393123,314.588993377061,375.268893730569,646.1322618266,802.77888843076,842.975649258132
"ENSG00000151881",363.292685532583,1.05834510784836,0.247274664482643,4.28003859620098,1.86860904918779e-05,0.00566655694166196,"TMEM267",234.445724463815,252.824138656434,219.075894718386,402.69153523573,447.765117053014,622.953703068116
"ENSG00000272006",60.9633382952937,1.5886312689677,0.372109690307989,4.26925530386704,1.96126678573778e-05,0.00579720106301772,"RP11-583F2.6",27.9471724526402,33.7647872472762,29.41296734645,90.2759361107809,75.6936269303904,108.685539684225
"ENSG00000121966",346.819852043067,-0.967025667514367,0.226995923561691,-4.26010146940616,2.04334118193236e-05,0.00579720106301772,"CXCR4",480.53610411623,487.530586594817,407.724581836997,229.240017539736,206.82483978163,269.062982388995
"ENSG00000158006",52.7551896531078,-1.73963414557881,0.408643427246541,-4.25709562319537,2.07099790654659e-05,0.00579720106301772,"PAFAH2",83.0652070120139,64.2354489094522,96.352824065957,21.3010635767011,27.7187929604247,23.8578013940981
"ENSG00000221886",63.8992765552226,-1.67235427017098,0.393516225412773,-4.24977208606022,2.13988135726095e-05,0.00587700245967742,"ZBED8",113.341310502374,74.1178256647526,104.466746092564,37.5304453494258,23.4543632742055,30.4849684480142
"ENSG00000163946",275.802214281833,-0.985915942113693,0.233221029662944,-4.22738868591121,2.3641906837571e-05,0.00637280733199412,"FAM208A",344.681793582562,385.412693456713,369.183452210614,195.766917633491,155.651683547,204.116745260617
"ENSG00000180964",2525.30533317432,0.755279314991717,0.178992709650553,4.21960937105342,2.44725978594498e-05,0.00647678426258458,"TCEAL8",1760.67186451633,2034.9460801956,1840.84605978644,2945.63279174952,3107.70313383222,3462.03206896579
"ENSG00000151693",76.3687140597466,-1.51309821770807,0.359117260935249,-4.21338204063905,2.51575000455217e-05,0.00653915304754668,"ASAP2",84.6178277038272,116.941458271054,137.936674452317,40.5734544318116,38.3798671759726,39.7630023234968
"ENSG00000250959",17.2781416631922,3.12151716015418,0.74309199427713,4.2007142913587,2.66074191734046e-05,0.00679469462259785,"GLUD1P3",1.55262069181334,3.29412558510011,6.08544151995518,27.3870817414729,25.5865781173151,39.7630023234968
"ENSG00000152795",38599.5247643145,0.889655549163017,0.213003541713937,4.17671716631747,2.95746382632128e-05,0.00736910904356523,"HNRNPDL",29356.9520408067,31579.1349215622,20247.2781771442,50069.6714415771,52061.2237167853,48282.8882880114
"ENSG00000124357",573.017453327956,-0.988942475837789,0.236903057835216,-4.17446057840955,2.98692933203042e-05,0.00736910904356523,"NAGK",687.810966473311,679.413401926898,918.901669513232,310.386926403359,430.707398308137,410.8843573428
"ENSG00000175054",486.803110764359,0.992641740083924,0.239095350538231,4.1516563908473,3.30077587485038e-05,0.00800768227238702,"ATR",381.168379840176,268.471235185659,327.599601824254,699.892088948751,717.490294706377,526.197064080941
"ENSG00000158717",54.9706570243616,1.66047003998961,0.400679409310459,4.14413618819884,3.41096999824804e-05,0.00800986298971232,"RNF166",27.9471724526402,28.000067473351,23.3275258264948,87.232927028395,102.34631246926,60.9699368960284
"ENSG00000121067",1243.8068330692,-0.825430545788232,0.199182817999712,-4.14408508764759,3.41173059468373e-05,0.00800986298971232,"SPOP",1725.73789895053,1711.29824145951,1332.71169287018,876.386615727131,846.489292714507,970.217256693322
"ENSG00000125898",12.8525768047646,-5.05282833311328,1.22537381923266,-4.12349950179072,3.73159267573076e-05,0.008506116018497,"FAM110A",27.9471724526402,25.5294732845259,21.2990453198431,1.01433636079529,0,1.32543341078323
"ENSG00000136213",1326.01332883697,0.824156857949899,0.19990629569269,4.1227158709241,3.74431437096501e-05,0.008506116018497,"CHST12",1085.28186357753,840.002024200529,946.28615635303,1543.81994113043,1899.80342521064,1640.88656254963
"ENSG00000182903",1705.19511434176,1.02198943169146,0.248091139118779,4.11941125878808,3.79841674362672e-05,0.008506116018497,"ZNF721",898.191070214019,1081.29672330911,1396.60882882971,2035.77307611615,1917.92725137707,2901.37373620448
"ENSG00000125962",940.567780846981,0.782390032751519,0.191320828235288,4.08941378713523,4.32464768433095e-05,0.00944948033634422,"ARMCX5",728.179104460458,608.589701847246,738.366904421228,1263.86310555093,1130.07386684808,1174.33400195394
"ENSG00000100201",2295.1344801425,-0.72958948611451,0.178467357988269,-4.08808363803126,4.34951348265363e-05,0.00944948033634422,"DDX17",3151.04369403518,2597.41802385144,2841.90118981907,1810.59040401959,1681.25140379191,1688.60216533783
"ENSG00000174564",67.7412082565714,1.80531873298247,0.444406056860248,4.06231802000438,4.85878221819388e-05,0.0104006520541221,"IL20RB",43.4733793707736,31.2941930584511,15.2136037998879,115.634345130663,127.932890586575,72.8988375930774
"ENSG00000149716",454.193972437736,0.941973477635724,0.232531140734316,4.05095624896106,5.10087453511545e-05,0.0107606274975566,"ORAOV1",348.563345312096,325.294901528636,258.631264598095,553.827652994229,704.697005647719,534.14966454564
"ENSG00000146463",478.150549433948,-0.961016125267661,0.238281581597369,-4.03311124101701,5.504320683654e-05,0.0114458416958954,"ZMYM4",625.706138800777,574.82491459997,693.74033327489,265.756126528366,300.642292878452,408.233490521234
"ENSG00000250312",613.22035888453,0.844824683823226,0.209957704551559,4.02378510294564,5.7270178757694e-05,0.0116032026602079,"ZNF718",499.943862763896,365.647939946113,450.322672476683,766.83828876124,825.167144283411,771.402245075838
"ENSG00000134255",1026.31533757109,-1.00593960841213,0.250029995965974,-4.02327570548386,5.73942423423311e-05,0.0116032026602079,"CEPT1",1189.30744992902,1596.00384598101,1324.59777084358,691.777398062388,494.673843601424,861.531717009097
"ENSG00000198554",216.036117290834,-0.995871863811762,0.248768710350911,-4.00320386919639,6.2490407595233e-05,0.0124604160678933,"WDHD1",277.142793488682,305.530148018036,279.930309917938,138.964081428955,123.668460900356,170.980909991036
"ENSG00000117616",304.847034081194,-1.21119429926518,0.30282533256978,-3.99964655858532,6.34371528571682e-05,0.0124782594187695,"RSRP1",381.944690186082,562.471943655844,333.685043344209,235.326035704507,184.436583928979,131.217907667539
"ENSG00000117010",298.995604367997,0.995589722619509,0.249421586234296,3.99159406228896,6.56306467724571e-05,0.0127375959255985,"ZNF684",195.630207168481,244.588824693683,158.221479518835,368.204098968691,391.261423710609,436.067592147681
"ENSG00000115392",3216.02082555956,-0.875241870094177,0.219539586159355,-3.98671549585082,6.69942794210743e-05,0.0128311675164889,"FANCL",3819.44690186082,3937.30360559091,4730.41654151182,2133.1493667525,1853.96080608379,2821.84773155749
"ENSG00000142611",12.3918434153335,6.29766244319426,1.58144031403373,3.98223213820255,6.82710486238162e-05,0.0129058881008866,"PRDM16",0,0,1.01424025332586,1.01433636079529,40.5120820190822,31.8104018587974
"ENSG00000119929",762.395945624972,0.722292942260442,0.182980855689301,3.94736891758167,7.90147539592488e-05,0.0147453687003952,"CUTC",598.535276694044,571.53078901487,555.803658822573,909.859715633376,944.571175497548,994.07505808742
"ENSG00000112561",8.75716466977261,-6.39167336763805,1.62218196164379,-3.94017041168504,8.14237480110411e-05,0.0148634603357143,"TFEB",3.10524138362669,9.88237675530034,39.5553698797086,0,0,0
"ENSG00000186666",699.448780847492,0.833669406500795,0.211624104150927,3.93938776419456,8.16898067365445e-05,0.0148634603357143,"BCDIN3D",520.904242103377,420.82454349654,566.960301609157,803.35439774987,959.496679399315,925.152520726692
"ENSG00000149646",169.059900281329,1.14506396919369,0.291130103927347,3.93316923858704,8.383316932307e-05,0.0149469260495655,"CNBD2",108.683448426934,129.294429215179,77.0822592527656,202.867272159058,231.34531047739,265.086682156645
"ENSG00000267680",459.263154105815,-0.85727620568778,0.218019184725727,-3.93211362002959,8.42022489739193e-05,0.0149469260495655,"ZNF224",638.903414681191,554.236629693094,583.188145662371,362.118080803919,345.418804583753,271.713849210561
"ENSG00000198155",11.5939436278941,3.95411833325487,1.00641926338807,3.92889770406767,8.53361285352113e-05,0.0149656950235968,"ZNF876P",3.10524138362669,0,1.01424025332586,26.3727453806776,19.1899335879863,19.8815011617484
"ENSG00000188869",231.797831478407,1.33138439233773,0.34011484356289,3.91451422228663,9.05863985000636e-05,0.0155857895843211,"TMC3",117.222862231907,102.941424534379,175.463563825374,267.784799249957,240.940277271383,486.434061757444
"ENSG00000077514",493.495658940214,0.7768692992259,0.198516237908289,3.91337911402895,9.1013473115368e-05,0.0155857895843211,"POLD3",348.563345312096,346.706717831787,396.567939050412,631.931552775466,646.061097462205,591.143301209319
"ENSG00000278845",1806.79233633704,0.90842270937132,0.232808138049921,3.90202300048689,9.53920907415716e-05,0.0160562229536081,"MRPL45",1031.71644970997,1265.76775607472,1470.6483673225,2076.34653054796,2045.86014196365,2950.41477240346
"ENSG00000162999",41.4407454574654,-1.86479064635952,0.478081647084395,-3.90056940635985,9.59667076782017e-05,0.0160562229536081,"DUSP19",69.0916207856938,60.1177919280771,65.9256164661811,25.3584090198823,9.59496679399315,18.5560677509652
"ENSG00000082014",202.573672264914,1.23873255390836,0.317924410936352,3.8963115485849,9.7668737815659e-05,0.0161552971323265,"SMARCD3",172.340896791281,110.353207100854,78.0964995060914,265.756126528366,270.791285074918,318.104018587974
"ENSG00000117461",373.402272384427,-0.864873109259959,0.222421854299825,-3.88843583730809,0.000100892333846364,0.016378857046119,"PIK3R3",436.286414399549,538.589533163869,471.621717796526,246.483735673256,299.576185456897,247.856047816463
"ENSG00000181894",388.966204869733,1.28327258138557,0.330099985354768,3.8875269261415,0.000101270756674273,0.016378857046119,"ZNF329",153.709448489521,196.824003709732,329.628082330905,476.738089573787,425.376861200363,751.520743914089
"ENSG00000124772",15.5277117584817,3.20462489678674,0.827595601341577,3.87221112774387,0.000107852464863439,0.017251653610464,"CPNE5",0.776310345906671,1.64706279255006,7.09968177328104,29.4157544630634,27.7187929604247,26.5086682156645
"ENSG00000168495",455.034024016176,-0.857451902570565,0.221606468569834,-3.86925484668495,0.000109168487677047,0.0172723533329032,"POLR3D",610.95624222855,497.412963350117,651.142242635204,357.046398999942,288.915111241349,324.73118564189
"ENSG00000118518",254.503406334179,-1.12900184747527,0.292638756920695,-3.85800520530924,0.000114316214008496,0.017892331302233,"RNF146",346.234414274375,338.471403869037,362.083770437333,103.46230880112,162.048328076329,214.720212546883
"ENSG00000177606",620.350417215341,-1.31155858906219,0.34023209573986,-3.85489377834888,0.000115779887888497,0.0179286388096272,"JUN",559.71975939871,905.884535902531,1186.66109639126,251.555417477232,286.78289639824,531.498797724074
"ENSG00000184677",217.216094242491,-1.13321962508152,0.294644405137925,-3.84605852112161,0.000120033105691007,0.0183915988046136,"ZBTB40",267.050758991895,308.824273603136,318.471439544321,89.2615997499856,146.056716753007,173.631776812603
"ENSG00000157764",697.493923325055,0.711965723213416,0.185407032335153,3.84001466528207,0.0001230269609663,0.0186539629565153,"BRAF",545.74617317239,507.295340105417,533.490373249404,850.013870346454,914.720167694013,833.697615382649
"ENSG00000185670",279.568865290018,1.16431839531796,0.306514164903069,3.79857940883796,0.000145527804903044,0.0218381724553475,"ZBTB3",190.196034747135,134.23561759283,192.705648131914,295.17188099143,317.700011623329,547.403998653473
"ENSG00000122884",605.987413916237,-0.789519598367619,0.208165348195019,-3.79275227704065,0.00014898676573154,0.0221290955304929,"P4HA1",785.626070057552,716.472314759275,802.264040380757,487.895789542535,471.219480327219,372.446788430087
"ENSG00000124224",51.5409646679308,1.68082861484544,0.44366241187311,3.78853058060318,0.000151540941765376,0.0222811105892608,"PPP4R1L",19.4077586476668,24.7059418882509,29.41296734645,58.8315089261269,62.9003378717329,113.987273327357
"ENSG00000113456",1775.64354366263,0.648642480686526,0.172054038852559,3.76999275932357,0.000163252283638904,0.0237630024064788,"RAD1",1415.21376058786,1378.5915573644,1355.02497844335,2208.21025745135,2017.07524158167,2279.74546654715
"ENSG00000114988",323.466277245922,-0.800941584910048,0.212593600698936,-3.76747739478904,0.000164905467603151,0.0237659800636779,"LMAN2L",399.799828141936,402.706852778489,431.052107663492,250.541081116437,236.675847585164,220.021946190016
"ENSG00000204256",1366.51624373319,-1.04228710131041,0.277174866128562,-3.76039543508598,0.000169644976102298,0.0240705616311099,"BRD2",2170.56372715505,1429.65050393345,1919.95679954586,863.200243036792,1204.70138635692,611.024802371067
"ENSG00000214796",146.507177192016,1.03066006847988,0.274155987001525,3.75939289071279,0.000170326178071195,0.0240705616311099,"RP11-480I12.5",77.6310345906672,107.059081515754,104.466746092564,186.637890386334,205.758732360075,197.489578206701
"ENSG00000117139",481.749806267944,-0.90066622178603,0.239886415706672,-3.75455283340156,0.000173651214886309,0.024304491191203,"KDM5B",594.65372496451,570.707257618595,716.053618848059,294.157544630634,292.113433506014,422.813258039849
"ENSG00000135451",3910.03084284383,0.769360378758022,0.205346522277737,3.74664430750593,0.000179215923180795,0.0246007733631586,"TROAP",2832.75645221344,3207.65478849124,2632.96769763394,4306.8721879368,4512.83271544144,5967.10121534609
"ENSG00000109572",310.29817473506,-0.872970457557726,0.233062425931738,-3.74565078033389,0.000179926740287922,0.0246007733631586,"CLCN3",349.339655658002,391.177413230638,464.522036023245,234.311699343712,224.948665948062,197.489578206701
"ENSG00000253620",63.1338276622715,1.34901061575981,0.360442489963092,3.7426514723554,0.000182088703202658,0.0246007733631586,"AC144568.4",40.3681379871469,28.823598869626,37.5268893730569,84.1899179460091,88.4869159890479,99.407505808742
"ENSG00000104047",691.82090808708,-0.811406482245421,0.216835008633905,-3.74204556430906,0.000182528409124837,0.0246007733631586,"DTWD1",866.362346031845,741.178256647526,1036.55353889903,497.024816789692,458.426191268562,551.380298885822
"ENSG00000101347",1017.28452575929,-0.712102719498215,0.19070821790981,-3.73399073885208,0.000188469427085578,0.0251684493638319,"SAMHD1",1367.85882948756,1129.06154429306,1293.15632299048,719.164479803861,828.365466548075,766.100511432705
"ENSG00000173588",171.285576831521,-1.10804950525358,0.297282122648595,-3.72726585568471,0.000193568246744397,0.0256143581782858,"CEP83",239.103586539255,285.765394507435,177.492044332026,117.663017852254,121.536246057247,86.1531717009097
"ENSG00000121486",53.775641741209,-1.54308859269412,0.415367611467108,-3.71499498298343,0.000203207726178456,0.0266476726329153,"TRMT1L",95.4861725465206,65.0589803057272,80.1249800127432,31.444427184654,31.9832226466438,18.5560677509652
"ENSG00000177082",1732.67384032193,0.683515865578998,0.184462674918835,3.705442664104,0.000211021863268268,0.0272420240554317,"WDR73",1293.33303628051,1292.94429215179,1403.70851060299,2168.65113938033,2353.96518679299,1883.44087672296
"ENSG00000203667",2446.26367741691,0.683115879954884,0.184382269337993,3.70488920874847,0.000211483149097539,0.0272420240554317,"COX20",1954.749450993,1713.76883564833,1964.5833706922,2678.86232886036,3303.86689939831,3061.75117890925
"ENSG00000188487",8.01527278309642,-6.26811787954833,1.69576843714066,-3.69632889860681,0.000218739560596836,0.0279295881056803,"INSC",17.8551379558534,0.823531396275028,29.41296734645,0,0,0
"ENSG00000196422",89.9511034701525,-1.59758553768452,0.436363478473211,-3.66113484857692,0.000251100546519019,0.0317827787402682,"PPP1R26",124.985965690974,101.294361741828,178.506284585352,27.3870817414729,31.9832226466438,75.5497044146439
"ENSG00000167380",788.907130847653,0.86713745199896,0.23771033893887,3.64787436621322,0.000264418870723353,0.0331800093297339,"ZNF226",497.614931726176,539.413064560144,638.971359595294,941.30414281803,825.167144283411,1290.97214210286
"ENSG00000173145",281.734887589691,-1.03149074564157,0.283159487642915,-3.64279069095631,0.000269698136404828,0.0333470298735761,"NOC3L",437.062724745456,442.23635979969,255.588543838117,173.451517695995,211.089269467849,170.980909991036
"ENSG00000104671",1184.51341004974,0.75719026997982,0.207894408571832,3.64218679656405,0.000270331789302142,0.0333470298735761,"DCTN6",810.468001126565,980.825892963559,849.933332287073,1444.41497777249,1271.86615391487,1749.57210223386
"ENSG00000081177",358.600532502189,-0.800523531786208,0.220196921704186,-3.63548920480203,0.000277453613010426,0.033937939419998,"EXD2",461.128345468563,499.883557538942,405.696101330345,286.042853744272,237.741955006719,261.110381924296
"ENSG00000105366",50.485624401985,-1.55607604112503,0.429041915852625,-3.62686251303133,0.000286885948601374,0.0347992655653466,"SIGLEC8",66.7626897479738,65.8825117020023,93.3101033059794,29.4157544630634,17.0577187448767,30.4849684480142
"ENSG00000138433",499.991121437783,0.875302414532733,0.241981153455886,3.61723383012266,0.000297768282272632,0.0358207860889292,"CIR1",313.629379746295,399.412727193389,344.841686130793,621.788189167513,517.062099454075,803.212646934635
"ENSG00000172738",79.9294537309228,1.88264205364428,0.522204663987747,3.60518046558169,0.000311936086993016,0.0367140382446394,"TMEM217",17.8551379558534,23.0588790957008,61.8686554528776,89.2615997499856,82.0902714597191,205.4421786714
"ENSG00000141337",112.126889342856,1.14913689439282,0.318802403097209,3.60454276137445,0.000312702962943007,0.0367140382446394,"ARSG",69.0916207856938,50.2354151727767,90.2673825460018,162.293817727247,147.122824174562,153.750275650854
"ENSG00000162222",518.08690858322,-0.768752558636619,0.213276076306308,-3.60449503737369,0.000312760424727623,0.0367140382446394,"TTC9C",582.232759430004,680.236933323174,695.768813781542,356.032062639147,352.881556534637,441.369325790814
